date,symbol,exchange,company_name,stock_price_close,option_symbol,option_expiration,strike,call_put,style,open,high,low,close,bid,ask,mean_price,settlement,volume,open_interest,stock_price_for_iv
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200117C00200000,01/17/2020,200.000,C,A,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0,303,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200117P00200000,01/17/2020,200.000,P,A,0.000,0.000,0.000,0.000,48.150,48.650,48.400,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200117C00205000,01/17/2020,205.000,C,A,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0,214,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200117P00205000,01/17/2020,205.000,P,A,0.000,0.000,0.000,0.000,53.130,53.630,53.380,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200117C00210000,01/17/2020,210.000,C,A,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0,814,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200117P00210000,01/17/2020,210.000,P,A,0.000,0.000,0.000,0.000,58.110,58.610,58.360,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200117C00215000,01/17/2020,215.000,C,A,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0,85,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200117P00215000,01/17/2020,215.000,P,A,0.000,0.000,0.000,0.000,63.100,63.600,63.350,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200117C00220000,01/17/2020,220.000,C,A,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0,8081,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200117P00220000,01/17/2020,220.000,P,A,0.000,0.000,0.000,0.000,68.100,68.600,68.350,0.000,0,35,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200117C00225000,01/17/2020,225.000,C,A,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0,1482,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200117P00225000,01/17/2020,225.000,P,A,0.000,0.000,0.000,0.000,73.100,73.600,73.350,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200117C00230000,01/17/2020,230.000,C,A,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0,4,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200117P00230000,01/17/2020,230.000,P,A,0.000,0.000,0.000,0.000,78.100,78.600,78.350,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200117C00235000,01/17/2020,235.000,C,A,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0,55,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200117P00235000,01/17/2020,235.000,P,A,0.000,0.000,0.000,0.000,83.100,83.600,83.350,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200117C00240000,01/17/2020,240.000,C,A,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0,200,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200117P00240000,01/17/2020,240.000,P,A,0.000,0.000,0.000,0.000,88.100,88.600,88.350,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200117C00245000,01/17/2020,245.000,C,A,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200117P00245000,01/17/2020,245.000,P,A,0.000,0.000,0.000,0.000,93.100,93.600,93.350,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200117C00250000,01/17/2020,250.000,C,A,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0,2,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200117P00250000,01/17/2020,250.000,P,A,0.000,0.000,0.000,0.000,98.100,98.600,98.350,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00074000,02/21/2020,74.000,C,A,0.000,0.000,0.000,0.000,77.520,78.060,77.790,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00074000,02/21/2020,74.000,P,A,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0,4,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00075000,02/21/2020,75.000,C,A,0.000,0.000,0.000,0.000,76.530,77.070,76.800,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00075000,02/21/2020,75.000,P,A,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00076000,02/21/2020,76.000,C,A,0.000,0.000,0.000,0.000,75.530,76.070,75.800,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00076000,02/21/2020,76.000,P,A,0.000,0.000,0.000,0.000,0.010,0.040,0.025,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00077000,02/21/2020,77.000,C,A,0.000,0.000,0.000,0.000,74.530,75.070,74.800,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00077000,02/21/2020,77.000,P,A,0.000,0.000,0.000,0.000,0.010,0.050,0.030,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00078000,02/21/2020,78.000,C,A,0.000,0.000,0.000,0.000,73.540,74.080,73.810,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00078000,02/21/2020,78.000,P,A,0.000,0.000,0.000,0.000,0.010,0.050,0.030,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00079000,02/21/2020,79.000,C,A,0.000,0.000,0.000,0.000,72.540,73.080,72.810,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00079000,02/21/2020,79.000,P,A,0.000,0.000,0.000,0.000,0.010,0.050,0.030,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00080000,02/21/2020,80.000,C,A,0.000,0.000,0.000,0.000,71.550,72.090,71.820,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00080000,02/21/2020,80.000,P,A,0.000,0.000,0.000,0.000,0.010,0.050,0.030,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00081000,02/21/2020,81.000,C,A,0.000,0.000,0.000,0.000,70.550,71.090,70.820,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00081000,02/21/2020,81.000,P,A,0.000,0.000,0.000,0.000,0.010,0.050,0.030,0.000,0,6,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00082000,02/21/2020,82.000,C,A,0.000,0.000,0.000,0.000,69.560,70.100,69.830,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00082000,02/21/2020,82.000,P,A,0.000,0.000,0.000,0.000,0.010,0.050,0.030,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00083000,02/21/2020,83.000,C,A,0.000,0.000,0.000,0.000,68.560,69.100,68.830,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00083000,02/21/2020,83.000,P,A,0.000,0.000,0.000,0.000,0.020,0.050,0.035,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00084000,02/21/2020,84.000,C,A,0.000,0.000,0.000,0.000,67.570,68.100,67.835,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00084000,02/21/2020,84.000,P,A,0.000,0.000,0.000,0.000,0.020,0.060,0.040,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00085000,02/21/2020,85.000,C,A,0.000,0.000,0.000,0.000,66.570,67.110,66.840,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00085000,02/21/2020,85.000,P,A,0.000,0.000,0.000,0.000,0.020,0.060,0.040,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00086000,02/21/2020,86.000,C,A,0.000,0.000,0.000,0.000,65.580,66.110,65.845,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00086000,02/21/2020,86.000,P,A,0.000,0.000,0.000,0.000,0.020,0.060,0.040,0.000,0,7,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00087000,02/21/2020,87.000,C,A,0.000,0.000,0.000,0.000,64.580,65.120,64.850,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00087000,02/21/2020,87.000,P,A,0.000,0.000,0.000,0.000,0.020,0.060,0.040,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00088000,02/21/2020,88.000,C,A,0.000,0.000,0.000,0.000,63.590,64.130,63.860,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00088000,02/21/2020,88.000,P,A,0.000,0.000,0.000,0.000,0.030,0.060,0.045,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00089000,02/21/2020,89.000,C,A,0.000,0.000,0.000,0.000,62.590,63.130,62.860,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00089000,02/21/2020,89.000,P,A,0.000,0.000,0.000,0.000,0.030,0.070,0.050,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00090000,02/21/2020,90.000,C,A,0.000,0.000,0.000,0.000,61.600,62.140,61.870,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00090000,02/21/2020,90.000,P,A,0.000,0.000,0.000,0.000,0.030,0.070,0.050,0.000,0,6,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00091000,02/21/2020,91.000,C,A,0.000,0.000,0.000,0.000,60.600,61.140,60.870,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00091000,02/21/2020,91.000,P,A,0.000,0.000,0.000,0.000,0.040,0.070,0.055,0.000,0,3,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00092000,02/21/2020,92.000,C,A,0.000,0.000,0.000,0.000,59.610,60.150,59.880,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00092000,02/21/2020,92.000,P,A,0.000,0.000,0.000,0.000,0.040,0.080,0.060,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00093000,02/21/2020,93.000,C,A,0.000,0.000,0.000,0.000,58.620,59.150,58.885,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00093000,02/21/2020,93.000,P,A,0.000,0.000,0.000,0.000,0.040,0.080,0.060,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00094000,02/21/2020,94.000,C,A,0.000,0.000,0.000,0.000,57.620,58.160,57.890,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00094000,02/21/2020,94.000,P,A,0.000,0.000,0.000,0.000,0.050,0.090,0.070,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00095000,02/21/2020,95.000,C,A,0.000,0.000,0.000,0.000,56.630,57.170,56.900,0.000,0,2,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00095000,02/21/2020,95.000,P,A,0.000,0.000,0.000,0.000,0.050,0.090,0.070,0.000,0,60,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00096000,02/21/2020,96.000,C,A,0.000,0.000,0.000,0.000,55.640,56.170,55.905,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00096000,02/21/2020,96.000,P,A,0.000,0.000,0.000,0.000,0.060,0.100,0.080,0.000,0,20,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00097000,02/21/2020,97.000,C,A,0.000,0.000,0.000,0.000,54.650,55.180,54.915,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00097000,02/21/2020,97.000,P,A,0.000,0.000,0.000,0.000,0.070,0.100,0.085,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00098000,02/21/2020,98.000,C,A,0.000,0.000,0.000,0.000,53.660,54.190,53.925,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00098000,02/21/2020,98.000,P,A,0.000,0.000,0.000,0.000,0.070,0.110,0.090,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00099000,02/21/2020,99.000,C,A,0.000,0.000,0.000,0.000,52.660,53.200,52.930,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00099000,02/21/2020,99.000,P,A,0.000,0.000,0.000,0.000,0.080,0.120,0.100,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00100000,02/21/2020,100.000,C,A,0.000,0.000,0.000,0.000,51.670,52.210,51.940,0.000,0,1,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00100000,02/21/2020,100.000,P,A,0.000,0.000,0.000,0.000,0.090,0.130,0.110,0.000,0,13,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00101000,02/21/2020,101.000,C,A,0.000,0.000,0.000,0.000,50.680,51.220,50.950,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00101000,02/21/2020,101.000,P,A,0.000,0.000,0.000,0.000,0.100,0.140,0.120,0.000,0,6,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00102000,02/21/2020,102.000,C,A,0.000,0.000,0.000,0.000,49.690,50.230,49.960,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00102000,02/21/2020,102.000,P,A,0.000,0.000,0.000,0.000,0.110,0.150,0.130,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00103000,02/21/2020,103.000,C,A,0.000,0.000,0.000,0.000,48.710,49.240,48.975,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00103000,02/21/2020,103.000,P,A,0.000,0.000,0.000,0.000,0.120,0.160,0.140,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00104000,02/21/2020,104.000,C,A,0.000,0.000,0.000,0.000,47.720,48.250,47.985,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00104000,02/21/2020,104.000,P,A,0.000,0.000,0.000,0.000,0.130,0.180,0.155,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00105000,02/21/2020,105.000,C,A,0.000,0.000,0.000,0.000,46.730,47.260,46.995,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00105000,02/21/2020,105.000,P,A,0.000,0.000,0.000,0.000,0.140,0.190,0.165,0.000,0,20,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00106000,02/21/2020,106.000,C,A,0.000,0.000,0.000,0.000,45.740,46.270,46.005,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00106000,02/21/2020,106.000,P,A,0.000,0.000,0.000,0.000,0.160,0.210,0.185,0.000,0,17,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00107000,02/21/2020,107.000,C,A,0.000,0.000,0.000,0.000,44.760,45.280,45.020,0.000,0,2,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00107000,02/21/2020,107.000,P,A,0.000,0.000,0.000,0.000,0.180,0.220,0.200,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00108000,02/21/2020,108.000,C,A,0.000,0.000,0.000,0.000,43.780,44.300,44.040,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00108000,02/21/2020,108.000,P,A,0.000,0.000,0.000,0.000,0.190,0.240,0.215,0.000,0,11,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00109000,02/21/2020,109.000,C,A,0.000,0.000,0.000,0.000,42.800,43.320,43.060,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00109000,02/21/2020,109.000,P,A,0.000,0.000,0.000,0.000,0.210,0.260,0.235,0.000,0,50,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00110000,02/21/2020,110.000,C,A,0.000,0.000,0.000,0.000,41.820,42.330,42.075,0.000,0,1,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00110000,02/21/2020,110.000,P,A,0.000,0.000,0.000,0.000,0.230,0.280,0.255,0.000,0,21,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00111000,02/21/2020,111.000,C,A,0.000,0.000,0.000,0.000,40.840,41.350,41.095,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00111000,02/21/2020,111.000,P,A,0.000,0.000,0.000,0.000,0.260,0.300,0.280,0.000,0,3,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00115000,02/21/2020,115.000,C,A,0.000,0.000,0.000,0.000,36.950,37.450,37.200,0.000,0,11,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00115000,02/21/2020,115.000,P,A,0.000,0.000,0.000,0.000,0.370,0.420,0.395,0.000,0,818,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00120000,02/21/2020,120.000,C,A,0.000,0.000,0.000,0.000,32.160,32.640,32.400,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00120000,02/21/2020,120.000,P,A,0.000,0.000,0.000,0.000,0.570,0.620,0.595,0.000,0,537,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00125000,02/21/2020,125.000,C,A,0.000,0.000,0.000,0.000,27.470,27.920,27.695,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00125000,02/21/2020,125.000,P,A,0.880,0.900,0.880,0.900,0.870,0.920,0.895,0.000,2,2905,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00130000,02/21/2020,130.000,C,A,0.000,0.000,0.000,0.000,22.930,23.350,23.140,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00130000,02/21/2020,130.000,P,A,1.350,1.370,1.350,1.370,1.300,1.360,1.330,0.000,3,1892,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00135000,02/21/2020,135.000,C,A,0.000,0.000,0.000,0.000,18.580,18.950,18.765,0.000,0,7,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00135000,02/21/2020,135.000,P,A,2.300,2.300,2.300,2.300,1.910,1.980,1.945,0.000,20,2085,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00136000,02/21/2020,136.000,C,A,0.000,0.000,0.000,0.000,17.740,18.100,17.920,0.000,0,10,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00136000,02/21/2020,136.000,P,A,0.000,0.000,0.000,0.000,2.060,2.130,2.095,0.000,0,166,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00137000,02/21/2020,137.000,C,A,0.000,0.000,0.000,0.000,16.900,17.250,17.075,0.000,0,11,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00137000,02/21/2020,137.000,P,A,0.000,0.000,0.000,0.000,2.210,2.290,2.250,0.000,0,360,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00138000,02/21/2020,138.000,C,A,0.000,0.000,0.000,0.000,16.080,16.420,16.250,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00138000,02/21/2020,138.000,P,A,0.000,0.000,0.000,0.000,2.380,2.460,2.420,0.000,0,34,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00139000,02/21/2020,139.000,C,A,15.160,15.160,15.150,15.150,15.270,15.600,15.435,0.000,2,18,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00139000,02/21/2020,139.000,P,A,0.000,0.000,0.000,0.000,2.560,2.640,2.600,0.000,0,38,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00140000,02/21/2020,140.000,C,A,0.000,0.000,0.000,0.000,14.460,14.790,14.625,0.000,0,2,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00140000,02/21/2020,140.000,P,A,0.000,0.000,0.000,0.000,2.750,2.830,2.790,0.000,0,115,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00141000,02/21/2020,141.000,C,A,0.000,0.000,0.000,0.000,13.670,13.990,13.830,0.000,0,1,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00141000,02/21/2020,141.000,P,A,0.000,0.000,0.000,0.000,2.960,3.050,3.005,0.000,0,23,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00142000,02/21/2020,142.000,C,A,0.000,0.000,0.000,0.000,12.900,13.200,13.050,0.000,0,1,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00142000,02/21/2020,142.000,P,A,0.000,0.000,0.000,0.000,3.170,3.270,3.220,0.000,0,181,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00143000,02/21/2020,143.000,C,A,0.000,0.000,0.000,0.000,12.140,12.430,12.285,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00143000,02/21/2020,143.000,P,A,3.410,3.480,3.410,3.480,3.400,3.500,3.450,0.000,1922,86,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00144000,02/21/2020,144.000,C,A,0.000,0.000,0.000,0.000,11.390,11.670,11.530,0.000,0,1,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00144000,02/21/2020,144.000,P,A,0.000,0.000,0.000,0.000,3.650,3.750,3.700,0.000,0,88,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00145000,02/21/2020,145.000,C,A,0.000,0.000,0.000,0.000,10.650,10.920,10.785,0.000,0,32,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00145000,02/21/2020,145.000,P,A,0.000,0.000,0.000,0.000,3.910,4.010,3.960,0.000,0,321,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00146000,02/21/2020,146.000,C,A,0.000,0.000,0.000,0.000,9.940,10.190,10.065,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00146000,02/21/2020,146.000,P,A,4.220,4.220,4.220,4.220,4.190,4.300,4.245,0.000,8,87,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00147000,02/21/2020,147.000,C,A,0.000,0.000,0.000,0.000,9.240,9.480,9.360,0.000,0,10,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00147000,02/21/2020,147.000,P,A,0.000,0.000,0.000,0.000,4.480,4.600,4.540,0.000,0,43,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00148000,02/21/2020,148.000,C,A,0.000,0.000,0.000,0.000,8.620,8.800,8.710,0.000,0,60,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00148000,02/21/2020,148.000,P,A,0.000,0.000,0.000,0.000,4.790,4.910,4.850,0.000,0,418,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221C00149000,02/21/2020,149.000,C,A,0.000,0.000,0.000,0.000,7.960,8.120,8.040,0.000,0,72,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200221P00149000,02/21/2020,149.000,P,A,0.000,0.000,0.000,0.000,5.120,5.250,5.185,0.000,0,197,151.650
